#{"t_start": 1757804866.1245933, "env_id": "None"}
r,l,t
-82695.119861,24,1036.01931
-44767.766235,24,1036.471163
-135057.223087,24,1036.886395
-42995.402649,24,1037.322833
-27872.417236,24,1037.721262
-125936.157959,24,1038.103261
-42371.392883,24,1038.495631
-1815.635522,24,1038.920954
-57835.452446,24,1039.300174
-90217.358832,24,1039.697457
368.349437,24,1040.08174
-4313.294985,24,1040.493452
-40768.647593,24,1040.907957
-61613.818909,24,1041.323702
-28056.43454,24,1041.702773
-76542.009369,24,1042.136878
-115778.167603,24,1042.548662
-23918.22836,24,1042.967266
-24561.659348,24,1043.368473
-92638.684814,24,1043.808242
-19637.689682,24,1044.20612
-176023.066101,24,1044.598301
-118792.962158,24,1044.981822
-56791.424864,24,1045.415117
-56843.63603,24,1045.812092
-220184.624516,24,1046.24832
-38082.442612,24,1046.659996
-37878.018616,24,1047.032909
-91598.245617,24,1047.433757
-18719.271034,24,1047.862536
-36187.131683,24,1048.289997
-41747.725651,24,1048.752032
-65153.581726,24,1049.169161
-214557.037992,24,1049.577558
-180406.400757,24,1049.964126
-21350.38866,24,1050.364968
-39300.615417,24,1050.767416
-14889.308006,24,1051.208466
-41050.238892,24,1051.624333
-25896.394863,24,1052.020582
-188896.293091,24,1052.468996
-317227.142113,24,1052.877907
-21095.199799,24,1053.281764
-28432.416382,24,1053.692943
-122596.408936,24,1054.08083
-133109.59233,24,1054.47761
-41210.820303,24,1054.884515
-152374.624808,24,1055.308575
-244875.804703,24,1055.704602
-206766.732316,24,1056.113675
-59235.44397,24,1056.514535
-31819.818325,24,1056.932075
-81301.085773,24,1057.375504
-27007.959141,24,1057.771904
-62513.310852,24,1058.209596
-169692.280573,24,1058.618238
-119028.447266,24,1059.040112
-111719.065903,24,1059.442744
-36230.279358,24,1059.820331
-150896.805965,24,1060.214266
-62192.663339,24,1060.627039
-34048.321045,24,1061.03485
-83621.683838,24,1061.428783
-45767.909332,24,1061.83905
-59860.017334,24,1062.235206
-81528.133541,24,1062.664809
-23132.765594,24,1063.089751
-106613.737228,24,1063.526421
-192644.314209,24,1063.909439
-364281.459148,24,1064.332334
-23092.249321,24,1064.746171
-58696.109711,24,1065.156441
-34472.060295,24,1065.586402
-172918.341371,24,1065.984918
-42545.409781,24,1066.385438
-407111.582031,24,1066.834762
-63957.215221,24,1067.249384
-278419.667236,24,1067.694232
-35156.709601,24,1068.108168
-19963.378492,24,1068.492145
-147191.343048,24,1068.931974
-68367.662292,24,1069.357194
-239850.249958,24,1069.819463
-128981.947266,24,1070.314433
-115956.845577,24,1070.786234
-132776.846378,24,1071.251216
-158798.185772,24,1071.709759
-44099.047284,24,1072.198706
-137867.701172,24,1072.621652
-57398.760658,24,1073.024984
-105913.07774,24,1073.467079
-122096.920227,24,1073.946281
-29794.275879,24,1074.356991
-213581.276855,24,1074.772309
-717.503439,24,1075.156391
-32978.252869,24,1075.586894
-116238.867615,24,1076.052164
-162564.876221,24,1076.443544
-55135.593649,24,1076.850607
-35355.018789,24,1077.290593
-245894.783447,24,1077.695952
-53678.876394,24,1078.074417
-134372.99091,24,1078.488167
-60936.92503,24,1078.916788
-163752.028748,24,1079.329169
-16068.522833,24,1079.743686
-103059.654434,24,1080.127331
-48907.674171,24,1080.554095
-33058.373961,24,1080.954776
-17848.713312,24,1081.373838
-37585.137748,24,1081.785522
-2072.785492,24,1082.956561
-35693.860993,24,1083.387734
-59313.472996,24,1083.783229
-167064.585083,24,1084.197089
-87490.243591,24,1084.668967
-87492.775341,24,1085.098274
-49074.223182,24,1085.491666
-83096.782547,24,1085.927573
-445.77665,24,1086.335625
-64252.592346,24,1086.711115
-32568.484525,24,1087.143969
-725.802452,24,1087.564809
-101649.470882,24,1087.99255
-90423.130588,24,1088.393524
-121856.755707,24,1088.818191
-51882.940247,24,1089.231131
-49448.618537,24,1089.650764
-23444.934128,24,1090.04978
-33862.430817,24,1090.447496
-86026.883715,24,1090.862172
-76320.038176,24,1091.27565
-117785.082397,24,1091.671688
-103604.595746,24,1092.081566
-31740.522179,24,1092.465043
-41597.878204,24,1092.871404
-44844.418457,24,1093.265756
-35480.214946,24,1093.696115
-13961.277505,24,1094.10953
-131867.217588,24,1094.518935
-41155.199499,24,1094.923624
-188802.715393,24,1095.336444
-301628.08667,24,1095.729689
-23005.79235,24,1096.139836
-121539.664856,24,1096.549596
-31567.020833,24,1096.944564
-105889.445196,24,1097.30335
-66398.65963,24,1097.7068
-25963.561584,24,1098.129546
-35488.731038,24,1098.509305
-401.742314,24,1098.928115
-44428.786072,24,1099.317677
-108323.628784,24,1099.742151
-31112.018507,24,1100.172346
-43844.642291,24,1100.593248
-209016.701005,24,1101.008259
-90163.717754,24,1101.40509
-39805.377458,24,1101.805625
-22764.136779,24,1102.182009
-39389.992447,24,1102.57362
-18023.654437,24,1102.993436
-52069.98102,24,1103.414156
-11992.642021,24,1103.807796
-112397.682152,24,1104.212006
-44786.808369,24,1104.599934
-33909.806335,24,1105.018501
-27646.119847,24,1105.425042
-34052.769723,24,1105.841489
-7967.62248,24,1106.273489
-56638.084671,24,1106.669986
-13568.868917,24,1107.12084
-45049.633278,24,1107.545357
-26889.615293,24,1107.972376
-29240.117706,24,1108.394219
-36636.96034,24,1108.787986
-30870.49529,24,1109.168214
-5708.032606,24,1109.594624
-692.008665,24,1110.026312
-71372.612366,24,1110.431545
-3043.3135,24,1110.852196
-9087.835469,24,1111.253444
-25988.195046,24,1111.679217
-25874.659781,24,1112.121881
-29855.566267,24,1112.516057
-40797.228603,24,1112.91551
-715.966866,24,1113.337149
-22135.478286,24,1113.730714
-17553.732513,24,1114.140736
-19425.390616,24,1114.5529
-7888.416611,24,1114.961959
-24982.14043,24,1115.386444
-15998.898382,24,1115.818712
-13360.219139,24,1116.245815
-25668.926705,24,1116.658703
-77126.377121,24,1117.057039
500.966298,24,1117.483557
-16025.798668,24,1117.888636
-64491.782272,24,1118.299318
-29192.362006,24,1118.724377
-13508.222153,24,1119.141862
-755.890291,24,1119.541932
-13235.659019,24,1119.964835
-11023.741394,24,1120.377574
-523.038051,24,1120.758861
-13719.415294,24,1121.1564
-2091.786193,24,1121.598428
-6442.57325,24,1122.011866
-60167.154892,24,1122.422435
-14983.715269,24,1122.839684
-7834.409495,24,1123.258475
-632.058915,24,1123.637723
-16898.634075,24,1124.041712
-12329.809714,24,1124.417061
-12234.410027,24,1124.804881
-10580.500247,24,1125.179429
-95.026262,24,1125.630939
-26765.535122,24,1126.032698
-16607.829742,24,1126.477685
-89932.553627,24,1126.855807
-439.768638,24,1127.277795
-11095.847991,24,1127.677194
-541.430225,24,1128.087907
-10730.436512,24,1128.491268
-554.526969,24,1128.881963
-24723.266884,24,1129.291243
-9009.263852,24,1129.698864
88.320858,24,1130.116478
-513.379861,24,1130.513923
-8805.842698,24,1130.907708
-5463.826914,24,1131.331985
-853.432091,24,1131.721282
-1583.692017,24,1132.143822
-379.287996,24,1132.56645
-17140.285919,24,1132.987139
-11556.638146,24,1133.423629
-47925.588064,24,1133.841643
-14066.531374,24,1134.273863
-13527.485481,24,1134.662387
-563.640412,24,1135.11242
-21269.763861,24,1135.529056
-44251.309917,24,1135.936483
-60270.861198,24,1136.356146
-691.527558,24,1136.792635
-86.64074,24,1137.234712
-13295.818985,24,1137.645691
-26250.640764,24,1138.046438
-20658.293701,24,1138.467022
-17680.614159,24,1138.876991
-12774.768921,24,1139.31304
-26398.77713,24,1139.738728
-31125.999708,24,1140.150704
-13475.330533,24,1140.564191
-536.057977,24,1140.979727
-34791.086937,24,1141.388424
-14229.537449,24,1141.759609
-1482.657206,24,1142.221775
-48315.656352,24,1142.627609
-21757.281433,24,1143.047103
-49467.48368,24,1143.415105
-2627.086975,24,1143.821228
-14873.557854,24,1144.238061
-20481.77987,24,1144.646192
-3322.343663,24,1145.084256
-7981.374349,24,1145.493048
-6164.683588,24,1145.897895
-15385.320076,24,1146.303438
-37.864895,24,1146.685517
-2393.425274,24,1147.10787
-17590.450919,24,1147.511833
-14628.187192,24,1147.907548
-75750.626723,24,1148.303184
-19018.454276,24,1148.730007
-20555.521423,24,1149.132685
-25925.985874,24,1149.525103
-37172.501392,24,1149.918791
-7613.308042,24,1150.337397
-23633.740948,24,1150.742064
-27047.027257,24,1151.183416
-151936.391678,24,1151.630956
-14608.354615,24,1152.056579
-13368.989758,24,1152.474691
-339.794925,24,1152.899371
-36525.178562,24,1153.290625
600.98565,24,1153.702432
-11489.396616,24,1154.172412
-5495.804156,24,1154.68377
-8823.551375,24,1155.254505
-12314.222017,24,1155.821576
-595.599879,24,1156.333019
-20757.311601,24,1156.824587
-14451.959587,24,1157.276591
-721.405169,24,1157.74859
-18297.614301,24,1158.219497
-15065.35408,24,1158.698563
-15317.805588,24,1159.1366
-10383.742878,24,1159.60006
-1039.934953,24,1160.080496
-96.342958,24,1160.561664
-10413.421945,24,1161.049911
-18373.386379,24,1161.493271
-21562.347687,24,1161.952124
-24356.885506,24,1162.370061
-26576.733165,24,1162.780832
-27522.200713,24,1163.203266
-2057.757242,24,1163.615756
-343.93597,24,1164.008987
-24834.438265,24,1164.38907
-16723.459896,24,1164.86459
-224.953273,24,1165.283342
-8889.476828,24,1165.684508
-12043.422596,24,1166.078589
-109723.266647,24,1166.466809
-21843.830109,24,1166.883156
-19771.760292,24,1167.273165
-19253.837936,24,1167.664117
172.595414,24,1168.065215
-14812.306221,24,1168.484522
-17738.399212,24,1168.898246
-724.419077,24,1169.272966
-485.885113,24,1169.686678
-21178.30091,24,1170.884916
-656.114688,24,1171.269214
-1839.350837,24,1171.705323
-12130.343191,24,1172.119433
-39369.480189,24,1172.568578
-10471.813482,24,1172.981022
-20653.626493,24,1173.389479
-19270.629258,24,1173.829757
-10988.136765,24,1174.226435
-703.909575,24,1174.628711
-31009.258459,24,1175.057261
-15798.219505,24,1175.463367
242.942551,24,1175.872427
-4894.912274,24,1176.299767
-23135.71518,24,1176.685964
-20521.657928,24,1177.091779
-59430.146881,24,1177.499016
-369.578764,24,1177.873365
-13980.557917,24,1178.283073
-13297.805573,24,1178.68551
-49746.595596,24,1179.082489
-14313.072884,24,1179.463941
-15528.800289,24,1179.878616
-54193.609058,24,1180.31772
-512.374309,24,1180.760552
-54935.329605,24,1181.194484
-45706.102058,24,1181.576155
-374.82611,24,1182.035147
-22375.548349,24,1182.439352
-39873.695426,24,1182.832434
-28658.976784,24,1183.270311
-16476.477487,24,1183.668338
-31893.360977,24,1184.046217
368.574858,24,1184.466723
-31628.725868,24,1184.862217
-20725.37178,24,1185.280907
-20655.807303,24,1185.679704
-31089.631575,24,1186.092726
-21372.145832,24,1186.475268
-14218.754309,24,1186.887012
-41973.92564,24,1187.267733
-32669.402983,24,1187.672539
-76532.475769,24,1188.069784
-102167.329949,24,1188.480021
-9857.90907,24,1188.899582
-1917.675849,24,1189.303788
-122493.62207,24,1189.695946
-138326.2393,24,1190.127058
-110483.626953,24,1190.528823
-119457.919373,24,1190.945436
-6999.522464,24,1191.351549
-27692.270363,24,1191.740386
-1806.848823,24,1192.183318
-127969.20105,24,1192.58938
-37604.475189,24,1192.993214
-845.030881,24,1193.412173
-50660.516968,24,1193.829849
-645.722243,24,1194.241338
-25203.065928,24,1194.632164
-218.688284,24,1195.046396
-16710.21671,24,1195.456112
-16674.022304,24,1195.866558
-17270.325821,24,1196.26022
-37082.377563,24,1196.707891
-38438.7771,24,1197.120093
-13004.018642,24,1197.515468
-29035.3909,24,1197.934866
-14681.824945,24,1198.362895
-56584.809551,24,1198.763565
-25295.62619,24,1199.168422
-28637.086548,24,1199.605337
-15381.594955,24,1200.054478
-12881.747565,24,1200.469647
-104175.833256,24,1200.874172
-38840.993774,24,1201.286656
-65195.921875,24,1201.752304
-15004.297199,24,1202.150806
-9807.834743,24,1202.570515
-18874.565813,24,1202.997588
-66053.227943,24,1203.417291
-54659.022087,24,1203.845742
-28638.233429,24,1204.232653
-66056.138489,24,1204.640054
-80295.578459,24,1205.037613
-361336.652985,24,1205.442665
-54057.0625,24,1205.852648
-74611.455139,24,1206.228878
-24176.321577,24,1206.649393
-118929.519958,24,1207.04872
-103168.695877,24,1207.477319
-29898.227875,24,1207.875646
-18606.26676,24,1208.288641
-54378.244822,24,1208.693066
-69396.90374,24,1209.08695
-95903.696411,24,1209.47629
-27815.112242,24,1209.917134
-11523.51413,24,1210.298041
-313.975781,24,1210.70075
-35251.223645,24,1211.095603
-17306.156713,24,1211.555076
-47997.641479,24,1211.962639
-67881.750183,24,1212.347483
-183452.546082,24,1212.763848
-81750.048462,24,1213.199641
-26236.33345,24,1213.642439
-43821.061807,24,1214.048539
-72931.081482,24,1214.462881
-29388.313782,24,1214.885203
-65410.802673,24,1215.312418
-68999.359375,24,1215.710288
-28602.289539,24,1216.098472
-15337.448296,24,1216.531258
-14351.972015,24,1216.937027
-28541.632202,24,1217.347242
-531.827904,24,1217.752425
-39485.195862,24,1218.180807
-662.156207,24,1218.605381
-16629.090171,24,1219.008869
-25174.212738,24,1219.418531
-29276.499474,24,1219.818028
-32195.194733,24,1220.243959
-78168.327749,24,1220.630384
-36420.02832,24,1221.046058
-26028.700806,24,1221.505537
-20251.093945,24,1221.914657
-32942.314026,24,1222.30498
-37088.863434,24,1222.735819
-31418.37169,24,1223.137635
-90.845859,24,1223.538578
-23981.671764,24,1223.957475
81.786968,24,1224.3679
-132389.260376,24,1224.80474
-40859.341187,24,1225.201789
-41700.982605,24,1225.597906
-16322.859486,24,1225.985407
-5806.672629,24,1226.389563
-50372.923067,24,1226.77673
-37783.258579,24,1227.1704
-23934.332348,24,1227.567174
-37489.384369,24,1228.003201
-50189.995941,24,1228.416866
-19874.7929,24,1228.839104
-2397.480973,24,1229.274215
-25849.441226,24,1229.676325
-53290.006714,24,1230.076475
-21482.002977,24,1230.477243
-83371.96933,24,1230.882396
-19912.537392,24,1231.310282
-42161.006042,24,1231.729157
-16529.735522,24,1232.10875
-311481.224979,24,1232.512945
-76989.161346,24,1232.922735
-47453.366356,24,1233.343251
-644.819391,24,1233.759825
-33425.782503,24,1234.204203
-27026.287354,24,1234.618805
-38460.658616,24,1235.021084
-4168.197423,24,1235.448271
-6453.968123,24,1235.861905
-32626.543182,24,1236.298936
-17496.401936,24,1236.712207
-42279.09932,24,1237.140592
-20515.818832,24,1237.535601
-44455.814091,24,1237.952373
-22231.169952,24,1238.36522
-16564.394806,24,1238.83093
-8669.739868,24,1239.280604
-27299.534737,24,1239.690248
-24532.424561,24,1240.112052
-25572.373791,24,1240.530672
-54910.142548,24,1240.95099
-23393.487373,24,1241.411375
-115316.589081,24,1241.842513
-43223.279408,24,1242.244096
-30428.026255,24,1242.649979
-11840.710457,24,1243.069563
-4846.261838,24,1243.461888
-20448.494324,24,1243.895271
-186.233375,24,1244.303836
-91759.418243,24,1244.742841
-694.371317,24,1245.146471
-11893.195525,24,1245.545689
-725.542494,24,1245.959381
-36794.96489,24,1246.385491
-637.477498,24,1246.809402
-19454.959386,24,1247.210507
-67266.917635,24,1247.627709
-39554.352819,24,1248.056067
-17180.673981,24,1248.439792
-11469.967221,24,1248.854593
-22487.730438,24,1249.251047
-25753.23708,24,1249.649676
207.612888,24,1250.108947
-20753.903133,24,1250.562044
-34349.330137,24,1250.970383
-26595.595184,24,1251.416614
-41564.749804,24,1251.821836
-36764.041953,24,1252.241354
-31663.544226,24,1252.642276
-26492.091225,24,1253.069155
-17377.708481,24,1253.50671
-25650.963625,24,1253.885724
-19480.767751,24,1254.281155
-15570.182755,24,1254.678276
-49962.658159,24,1255.076885
-15004.389954,24,1255.478103
-36946.084098,24,1255.903407
-41186.722907,24,1256.310096
-57233.207642,24,1257.393526
-18080.430481,24,1257.787282
-7770.77743,24,1258.19112
-31911.619507,24,1258.638032
-13782.120847,24,1259.059925
-25459.394653,24,1259.484392
-10811.307031,24,1259.894151
-13444.548855,24,1260.304934
-18304.578918,24,1260.704273
-19654.381196,24,1261.119518
-13040.500641,24,1261.578049
-17195.16472,24,1262.026665
-24147.178772,24,1262.440738
-115811.766724,24,1262.855341
-12005.499222,24,1263.278723
-8294.06349,24,1263.70388
-12177.211395,24,1264.129797
-18267.634857,24,1264.532098
-29236.694946,24,1264.945395
-8993.95711,24,1265.343107
-1816.400834,24,1265.743296
-256.00219,24,1266.146562
-17148.805483,24,1266.541947
-10953.953152,24,1266.987206
-20954.182434,24,1267.405776
-13846.276234,24,1267.791548
-36406.761292,24,1268.248123
-2256.335371,24,1268.681667
-185571.939697,24,1269.111619
-80351.595596,24,1269.52698
-85755.516754,24,1269.923244
-26896.589798,24,1270.334462
-13019.359999,24,1270.715595
-14303.296619,24,1271.156458
-33236.035126,24,1271.566937
-10173.235153,24,1271.954922
-20360.778583,24,1272.32317
-34168.225302,24,1272.724432
-12927.162917,24,1273.121034
-54033.717407,24,1273.551537
-56309.324896,24,1273.986822
-25799.748923,24,1274.406687
-25432.979431,24,1274.826587
-110751.336121,24,1275.230075
-263385.780212,24,1275.625159
-30928.40813,24,1276.059206
-75543.285753,24,1276.482085
-14725.776051,24,1276.878283
-120873.156067,24,1277.265854
-24245.14744,24,1277.656309
-23764.918274,24,1278.060126
-28718.758329,24,1278.48413
-23035.165116,24,1278.904587
-17309.11452,24,1279.301213
-333029.677734,24,1279.700999
-456.946527,24,1280.103226
-12063.445288,24,1280.511159
-10305.465864,24,1280.88327
-20605.181641,24,1281.331322
-18424.828012,24,1281.74105
-8903.727627,24,1282.170433
-67783.222351,24,1282.555768
-39099.893902,24,1282.96758
-13373.632059,24,1283.383543
-19164.271406,24,1283.777939
-24438.694845,24,1284.220802
-38481.80933,24,1284.632612
-25874.104855,24,1285.039416
-1505.094487,24,1285.434743
-4968.326794,24,1285.835942
-110367.253906,24,1286.253159
-467.15386,24,1286.67207
-153727.395744,24,1287.083091
-49643.515747,24,1287.527006
-42596.309265,24,1287.933281
-9366.419771,24,1288.342354
-157788.213745,24,1288.762851
-7895.518956,24,1289.187924
-9345.372807,24,1289.613167
-20077.173553,24,1290.049548
-158453.91835,24,1290.463502
-169957.449524,24,1290.864363
-26450.918701,24,1291.251827
-734.17729,24,1291.706134
-34663.188492,24,1292.108157
133.11561,24,1292.535768
-9926.054904,24,1293.041576
-7526.858659,24,1293.512255
-151437.159119,24,1293.992242
-194100.460449,24,1294.443356
-71167.642395,24,1294.926779
-96124.270172,24,1295.391028
-95792.434048,24,1295.800334
-120532.48999,24,1296.238877
-37545.511424,24,1296.7471
-561.326477,24,1297.187901
-23517.530317,24,1297.576174
-5338.423885,24,1297.996433
-135909.544724,24,1298.397878
-16343.991966,24,1298.81321
-17326.982893,24,1299.318878
-25969.049652,24,1299.73737
-27682.056213,24,1300.158983
-33075.637085,24,1300.56306
-62690.477203,24,1300.966403
-38078.4538,24,1301.390972
-43662.802853,24,1301.796879
-58.722064,24,1302.229608
-42909.547359,24,1302.631137
157.418325,24,1303.040611
-78027.481865,24,1303.417859
-37691.786663,24,1303.824868
-40854.904852,24,1304.223907
-17360.245758,24,1304.648216
-475.329031,24,1305.051072
-14740.413162,24,1305.471501
-54040.166199,24,1305.89585
-3954.065065,24,1306.319185
-35830.562984,24,1306.721987
-49593.460501,24,1307.124837
-648.736141,24,1307.544391
-42194.838158,24,1307.932034
-54077.489404,24,1308.399046
-4500.815209,24,1308.813203
-14707.648422,24,1309.20796
-18628.916074,24,1309.599294
-60712.388344,24,1310.014685
-25520.874817,24,1310.437201
-79370.35553,24,1310.83467
-27150.660267,24,1311.309359
-39604.462722,24,1311.741425
-29073.531006,24,1312.151929
-55621.568197,24,1312.526834
-85679.819153,24,1312.928289
-81.106989,24,1313.341382
-16058.722107,24,1313.762413
-57759.639252,24,1314.204499
-115268.676628,24,1314.62631
-81349.453661,24,1315.017489
-412.677279,24,1315.42528
-50910.128258,24,1315.831837
-150957.289246,24,1316.218549
-164498.593689,24,1316.657642
-23921.677497,24,1317.068709
-692.984053,24,1317.491312
-38150.085374,24,1317.913642
-69456.464108,24,1318.355865
-9857.239307,24,1318.770955
-31710.969635,24,1319.171771
-14476.996874,24,1319.545413
-42983.277771,24,1319.933373
-81422.461727,24,1320.340361
-644.508217,24,1320.783023
-32994.066864,24,1321.188829
-54560.335972,24,1321.591978
-30265.664856,24,1322.034016
-19276.644186,24,1322.456532
-73687.536881,24,1322.860662
-67086.274933,24,1323.299836
-119945.764252,24,1323.699609
-37369.268673,24,1324.162004
-20094.011124,24,1324.575284
-348688.816238,24,1324.969039
-19239.626312,24,1325.417072
-8839.970795,24,1325.822475
-9004.065268,24,1326.204832
-10641.882061,24,1326.603519
-21025.002991,24,1327.004014
-42764.930328,24,1327.419686
-23360.368835,24,1327.831637
-85212.865375,24,1328.247234
-168318.202255,24,1328.64955
-16415.677444,24,1329.066955
-50891.498413,24,1329.506912
-40859.27478,24,1329.922406
-10926.385979,24,1330.346099
-26387.742592,24,1330.756468
-19091.111713,24,1331.165331
-30755.465088,24,1331.595417
-87394.107727,24,1332.031842
-45036.146687,24,1332.444181
-19701.743135,24,1332.857636
-44624.274863,24,1333.248621
-99280.763428,24,1333.660574
-106456.526184,24,1334.096122
-31719.590229,24,1334.509188
-56826.550224,24,1334.94959
-60106.883789,24,1335.395569
-20351.663984,24,1335.856434
-21821.877409,24,1336.287204
-148363.063599,24,1336.719555
-36818.509884,24,1337.146008
-54289.881962,24,1337.565018
-15093.2568,24,1337.969314
-18809.180571,24,1338.378228
-42135.160034,24,1338.803129
-16606.936382,24,1339.212609
-16173.937697,24,1339.577477
-196556.443787,24,1339.9918
-13283.384119,24,1340.439349
-30371.090521,24,1340.833651
-27827.64505,24,1341.243296
-55166.283338,24,1341.67262
-25473.225456,24,1342.090015
-70206.418335,24,1342.486248
-6593.293849,24,1342.913496
-37759.475772,24,1343.336067
-52467.198448,24,1343.764951
-32799.338226,24,1344.9257
-33933.631205,24,1345.329779
-62200.881248,24,1345.740003
-728.280134,24,1346.140318
-74104.753914,24,1346.533335
-146305.938049,24,1346.947019
-142279.426565,24,1347.373124
-483.432664,24,1347.85786
-20280.226475,24,1348.342259
-16223.900223,24,1348.815617
-23589.798431,24,1349.263941
-22136.409241,24,1349.721716
-14719.544184,24,1350.266116
-47306.833313,24,1350.691799
-293052.574158,24,1351.109895
-30555.824848,24,1351.576908
-649.424628,24,1352.03148
-1326.594617,24,1352.475983
-75202.760691,24,1352.848454
-105101.003235,24,1353.250559
-15153.177748,24,1353.702576
-118913.937683,24,1354.126794
-286804.464485,24,1354.530891
-107.870399,24,1354.945313
-58964.690643,24,1355.382605
-2696.903942,24,1355.806916
-47572.015388,24,1356.235848
-16617.040663,24,1356.640628
-396.37415,24,1357.045049
-261506.31665,24,1357.442268
-87499.419006,24,1357.833164
-14953.309418,24,1358.293277
-113038.809387,24,1358.745007
-247.982242,24,1359.189779
-90459.62915,24,1359.646474
-150810.108978,24,1360.071467
-52785.378232,24,1360.466042
-131112.891235,24,1360.862625
-49581.388588,24,1361.282448
-111948.450455,24,1361.683841
-17036.851823,24,1362.115746
-52813.314461,24,1362.526367
-19793.953802,24,1362.915484
-77079.389507,24,1363.311655
-65042.150192,24,1363.730141
-45222.093445,24,1364.130418
-2408.040484,24,1364.529648
-46844.286919,24,1364.92961
-707.489962,24,1365.345887
-53911.045357,24,1365.748414
-644.53297,24,1366.16542
-45864.617249,24,1366.611814
-47744.799643,24,1367.004656
-22219.153107,24,1367.419274
-32626.439869,24,1367.81199
-63742.216042,24,1368.304107
-57071.25598,24,1368.727002
-16796.169418,24,1369.192776
-59889.28167,24,1369.604946
-51972.428299,24,1370.015164
-90062.177116,24,1370.40339
-31829.214809,24,1370.819125
-46936.141113,24,1371.227041
-28849.369743,24,1371.663775
-12349.286572,24,1372.052578
-33913.194691,24,1372.469333
-24180.43027,24,1372.862048
-105034.469131,24,1373.398745
-8657.781406,24,1373.81774
-13329.215017,24,1374.223259
-11255.194643,24,1374.632888
-16451.645981,24,1375.037499
-122327.436646,24,1375.420391
-46883.969742,24,1375.837563
-119989.633066,24,1376.276719
-57560.400467,24,1376.705767
-90311.164886,24,1377.100141
-77912.255272,24,1377.526768
-33822.787033,24,1377.95348
-32863.472595,24,1378.388619
-12053.662033,24,1378.783678
-22416.2255,24,1379.199993
-36039.596718,24,1379.589479
-144377.66214,24,1380.046121
-46281.368385,24,1380.438281
-901.987347,24,1380.836325
-50184.082383,24,1381.259328
-31315.79149,24,1381.685418
-6570.137501,24,1382.097992
-356736.170792,24,1382.52071
-22580.696499,24,1382.95582
-29978.737289,24,1383.38352
-13166.979347,24,1383.819844
-58218.218616,24,1384.207891
-313.700223,24,1384.641662
-68888.437767,24,1385.059245
-87180.354218,24,1385.466592
-666.347691,24,1385.844433
-151451.597376,24,1386.233326
-29696.279388,24,1386.665344
-31936.726952,24,1387.089705
-29219.142687,24,1387.493857
-77532.748291,24,1387.940062
-209823.30014,24,1388.347762
-19973.897102,24,1388.739445
-21809.302337,24,1389.156717
-17459.237619,24,1389.561449
-28417.61322,24,1389.973997
-40231.00927,24,1390.374981
-58514.93648,24,1390.783147
-7844.851302,24,1391.219773
-48112.04175,24,1391.617118
-19617.617721,24,1391.978586
431.742454,24,1392.394154
-9404.410758,24,1392.7955
-14137.056764,24,1393.210962
-43391.6203,24,1393.644365
-56556.822678,24,1394.062964
-61085.513458,24,1394.441853
-40855.917538,24,1394.854512
-47654.167496,24,1395.284658
-27519.686188,24,1395.707473
-277452.690834,24,1396.162336
-34766.635072,24,1396.609947
-39723.397893,24,1397.039765
-63617.839523,24,1397.433036
-54467.90316,24,1397.845513
-424.085934,24,1398.312106
-47685.451942,24,1398.727935
-26743.408737,24,1399.145089
-25275.268753,24,1399.529169
-118489.633764,24,1399.93526
-5855.173084,24,1400.325806
-18601.823311,24,1400.745054
-73917.848403,24,1401.155194
-128726.050842,24,1401.565046
-44464.215088,24,1401.956662
-40830.13678,24,1402.356667
88.159008,24,1402.770427
-528.897613,24,1403.194137
-29363.503479,24,1403.593275
-52682.049835,24,1404.013423
-25435.360308,24,1404.411652
-26266.556923,24,1404.837098
-508.768909,24,1405.231065
-66999.940018,24,1405.655121
-30629.158063,24,1406.070023
-10395.250141,24,1406.479138
-20709.410553,24,1406.901558
-681.101225,24,1407.313385
-47176.530653,24,1407.723465
-43368.409256,24,1408.181324
-47843.911282,24,1408.622904
-11886.326107,24,1409.019657
-26969.800644,24,1409.429933
-8769.900716,24,1409.830766
-52267.538406,24,1410.26334
-14407.639777,24,1410.677462
-55631.393066,24,1411.081753
-92338.899643,24,1411.535178
-89813.486884,24,1411.920176
-38210.940721,24,1412.319171
-41262.912659,24,1412.718738
-412128.890442,24,1413.141547
-672.643335,24,1413.572663
-2841.450902,24,1413.983245
-28192.484375,24,1414.409104
-98920.18988,24,1414.840223
-251815.013306,24,1415.271113
-24264.569496,24,1415.688011
-23236.62999,24,1416.101528
-60999.705933,24,1416.538585
-61503.015625,24,1416.971888
-70669.597436,24,1417.391042
-27453.70552,24,1417.832162
-11499.503648,24,1418.252225
-682.425772,24,1418.669585
-52453.530411,24,1419.063138
-97.581675,24,1419.503314
-162370.144348,24,1419.93645
-125624.592712,24,1420.373806
-97574.630609,24,1420.759024
-321.449451,24,1421.182385
-27815.226766,24,1421.621514
67.822974,24,1422.028145
-38668.803658,24,1422.437465
-119811.464279,24,1422.830373
-31370.145889,24,1423.260554
-139331.659607,24,1423.674343
-10381.564914,24,1424.056457
-623.79048,24,1424.457598
-681.353842,24,1424.873829
-64399.402061,24,1425.261325
-18683.553299,24,1425.648144
-15516.484863,24,1426.069996
-13972.019766,24,1426.516469
-20745.566138,24,1426.902636
-10925.877728,24,1427.288996
-125307.556941,24,1427.676325
-660.372219,24,1428.097888
-47710.011218,24,1428.491349
-21573.812737,24,1428.892939
